group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
low_ltw_pruning,16,4,128,42,87,21.0,23.0,21.0,0.3546999990940094,0.3546999990940094,43.14870071411133,0.33709922432899475,0.48668904630845977,16.95199966430664,0.39248111844062805,0.2412959188222885,8656,7613,5477,215222
low_ltw_pruning,16,4,128,42,88,16.0,23.0,16.0,-0.11209999769926071,-0.11209999769926071,43.13290023803711,0.3369757831096649,0.37094653760125007,16.985599517822266,0.39349764585494995,0.2409011870622635,8574,7599,5400,215177
low_ltw_pruning,16,4,128,42,89,20.0,23.0,20.0,-0.3149999976158142,-0.3149999976158142,43.27269744873047,0.3380679488182068,0.46218519249224105,17.078800201416016,0.3944370150566101,0.23963676393032074,8784,7529,5438,215736
low_ltw_pruning,16,4,128,42,90,19.0,23.0,19.0,0.24689999222755432,0.24689999222755432,43.31800079345703,0.33842188119888306,0.4386167332743079,17.06879997253418,0.3937821686267853,0.24017110466957092,8660,7510,5315,216015
low_ltw_pruning,16,4,128,42,91,19.0,23.0,19.0,0.11329999566078186,0.11329999566078186,43.490997314453125,0.33977341651916504,0.4368720234816467,17.171098709106445,0.39452484250068665,0.23915418982505798,8731,7449,5344,216814
low_ltw_pruning,16,4,128,42,92,19.0,23.0,19.0,0.243599995970726,0.243599995970726,43.5452995300293,0.3401976525783539,0.43632723175775606,17.20669937133789,0.3949086666107178,0.2388092428445816,8645,7432,5390,217120
low_ltw_pruning,16,4,128,42,93,18.0,23.0,18.0,-0.12469999492168427,-0.12469999492168427,43.588897705078125,0.34053826332092285,0.4129491899930058,17.237499237060547,0.39525794982910156,0.2383478730916977,8606,7397,5304,217340
low_ltw_pruning,16,4,128,42,94,18.0,23.0,18.0,-0.16859999299049377,-0.16859999299049377,43.71080017089844,0.34149062633514404,0.4117975404162002,17.238300323486328,0.3942795693874359,0.23839066922664642,8587,7495,5343,218008
low_ltw_pruning,16,4,128,42,95,17.0,23.0,17.0,0.2671999931335449,0.2671999931335449,43.79750061035156,0.3421679735183716,0.38815000315296627,17.22869873046875,0.393283873796463,0.23825140297412872,8650,7465,5328,218395
low_ltw_pruning,16,4,128,42,96,18.0,23.0,18.0,0.22909998893737793,0.22909998893737793,43.88739776611328,0.34287029504776,0.4101405167817518,17.319900512695312,0.39454612135887146,0.2365468442440033,8546,7542,5432,218935
